name,size,images,current_price,rating,num_reviews,comfort,best for,mattress type,height,Cooling TechYeslogy,Motion Separation,Pressure Relief,Support,Adjustable Base Friendly,Breathable,Mattress in a Box,Unnamed: 17
"Tulo 10"" Medium Cooling Hybrid Mattress",Full,"['images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_3.jpg']",314.99,4.1,103,Medium,"Side, Stomach and Back Sleepers",Hybrid,"10""",Yes,Yes,,Yes,Yes,Yes,Yes,
"Tulo 10"" Medium Cooling Hybrid Mattress",Queen,"['images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_3.jpg']",349.99,4.1,103,Medium,"Side, Stomach and Back Sleepers",Hybrid,"10""",Yes,Yes,,Yes,Yes,Yes,Yes,
"Tulo 10"" Medium Cooling Hybrid Mattress",King,"['images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_3.jpg']",436.99,4.1,103,Medium,"Side, Stomach and Back Sleepers",Hybrid,"10""",Yes,Yes,,Yes,Yes,Yes,Yes,
"Tulo 10"" Medium Cooling Hybrid Mattress",Cal King,"['images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_10_Medium_Cooling_Hybrid_Mattress/image_3.jpg']",436.99,4.1,103,Medium,"Side, Stomach and Back Sleepers",Hybrid,"10""",Yes,Yes,,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,Twin,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",849.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,Twin XL,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",899.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,Full,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",949.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,Queen,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",999.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,King,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",1399.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Hybrid Medium Mattress,Cal King,"['images/Sleepys_Hybrid_Medium_Mattress/image_1.jpg', 'images/Sleepys_Hybrid_Medium_Mattress/image_2.jpg']",1399.99,,,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's By Sealy® Plush Euro Top Mattress,Twin,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",749.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,Twin XL,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",652.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,Full,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",929.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,Full XL,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",742.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,Queen,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",949.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,King,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",1249.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's By Sealy® Plush Euro Top Mattress,Cal King,"['images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_1.jpg', 'images/Sleepys_By_Sealy®_Plush_Euro_Top_Mattress/image_2.jpg']",922.99,4.2,682,Plush,Side Sleepers,Innerspring,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
Sleepy's Rest Medium Innerspring Mattress,Twin,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",239.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Rest Medium Innerspring Mattress,Twin XL,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",249.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Rest Medium Innerspring Mattress,Full,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",329.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Rest Medium Innerspring Mattress,Queen,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",349.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Rest Medium Innerspring Mattress,King,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",449.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
Sleepy's Rest Medium Innerspring Mattress,Cal King,"['images/Sleepys_Rest_Medium_Innerspring_Mattress/image_1.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_2.jpg', 'images/Sleepys_Rest_Medium_Innerspring_Mattress/image_3.jpg']",449.99,4.2,5753,Medium,"Side, Stomach and Back Sleepers",Innerspring,"9.5""",Yes,Yes,Yes,Yes,Yes,Yes,Yes,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",Twin,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",692.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",Twin XL,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",730.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",Full,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",754.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",Queen,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",769.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",King,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",1077.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Oasis Sleep 14.5"" Pillow Top Mattress",Cal King,"['images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Oasis_Sleep_14.5_Pillow_Top_Mattress/image_2.jpg']",1077.99,4.6,506,Firm,"Back and Stomach Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Twin,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",1699.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Twin XL,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",1699.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Full,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",2049.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Queen,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",2199.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",King,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",2899.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Cal King,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",2899.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tempur-Pedic TEMPUR-Adapt® 11"" Medium Mattress",Split Cal King,"['images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_1.jpg', 'images/Tempur-Pedic_TEMPUR-Adapt®_11_Medium_Mattress/image_2.jpg']",1699.99,,,Medium,"Side, Stomach and Back Sleepers",Memory Foam,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",Twin,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",559.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",Twin XL,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",599.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",Full,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",623.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",Queen,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",639.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",King,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",879.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Serta Perfect Sleeper® Nurture Night 13.5"" Plush Mattress",Cal King,"['images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_1.jpg', 'images/Serta_Perfect_Sleeper®_Nurture_Night_13.5_Plush_Mattress/image_2.jpg']",879.99,4.7,450,Plush,"Side Sleepers, Pain and Bed Partner",Memory Foam,,No,No,No,No,No,No,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Twin,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",999.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Twin XL,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1199.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Full,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1349.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Full XL,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1349.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Queen,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1399.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",King,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1849.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Cal King,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1849.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Beautyrest PressureSmart™ 2.0 Firm 11"" Mattress",Split Cal King,"['images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_1.jpg', 'images/Beautyrest_PressureSmart™_2.0_Firm_11_Mattress/image_2.jpg']",1199.99,,,Firm,Back and Stomach Sleepers,Innerspring,"11""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Twin,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",396.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Twin XL,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",516.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Full,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",516.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Queen,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",529.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",King,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",728.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Cal King,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",728.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Summer Rose 12"" Firm Mattress",Split Cal King,"['images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Summer_Rose_12_Firm_Mattress/image_2.jpg']",516.99,3.8,315,Firm,Back and Stomach Sleepers,Innerspring,"12""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",Twin,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",374.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",Twin XL,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",393.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",Full,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",411.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",Queen,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",449.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",King,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",561.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Tulo 13"" Medium Firm Cooling Hybrid Mattress",Cal King,"['images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_1.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_2.jpg', 'images/Tulo_13_Medium_Firm_Cooling_Hybrid_Mattress/image_3.jpg']",561.99,3.8,124,Medium,"Side, Stomach and Back Sleepers",Hybrid,"13""",Yes,Yes,No,Yes,Yes,Yes,Yes,
"Zinus Cooling Gel Memory Foam Pocket Hybrid 10"" Mattress",Twin,"['images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_1.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_2.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_3.jpg']",274.99,3.7,26,Medium,"All Sleep Positions, Bed Partner and Pain",Hybrid,,No,No,No,No,No,No,No,
"Zinus Cooling Gel Memory Foam Pocket Hybrid 10"" Mattress",Queen,"['images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_1.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_2.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_3.jpg']",404.99,3.7,26,Medium,"All Sleep Positions, Bed Partner and Pain",Hybrid,,No,No,No,No,No,No,No,
"Zinus Cooling Gel Memory Foam Pocket Hybrid 10"" Mattress",King,"['images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_1.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_2.jpg', 'images/Zinus_Cooling_Gel_Memory_Foam_Pocket_Hybrid_10_Mattress/image_3.jpg']",491.99,3.7,26,Medium,"All Sleep Positions, Bed Partner and Pain",Hybrid,,No,No,No,No,No,No,No,
"Sealy Posturepedic® Hybrid Lacey 13"" Plush Mattress",Twin,"['images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_2.jpg', 'images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_3.jpg']",899.99,4.6,2237,Plush,Side Sleepers,Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
"Sealy Posturepedic® Hybrid Lacey 13"" Plush Mattress",Twin XL,"['images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_1.jpg', 'images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_2.jpg', 'images/Sealy_Posturepedic®_Hybrid_Lacey_13_Plush_Mattress/image_3.jpg']",959.99,4.6,2237,Plush,Side Sleepers,Hybrid,"13""",Yes,Yes,Yes,Yes,Yes,Yes,No,
